#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-13 10:42:06]
# Modified: [2022-06-13 16:10:26]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth_1/0.5150_0.8000_0.7854_18_1,0.022196,0.021226,0.441347,0.308695,0.305849,0.305311,0.208706,0.398159,0.100273,0.830053,0.832949,0.834761,0.718525,0.942138,0.128932,0.674858,0.781686,0.785528,0.730892,0.804161,0.264249,0.611409,nan,0.771304,nan,nan,0.663697,0.26,548,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_1.5708_26_1,0.022196,-0.019160,0.538721,0.417394,0.400525,0.382734,0.314970,0.522429,0.108234,0.874949,0.857727,0.830326,0.777370,0.981531,0.106828,0.777484,0.777931,0.778335,0.757083,0.798036,0.021108,1.513031,nan,1.551936,nan,nan,1.182812,0.35,757,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.5150_0.8000_1.5708_29_0,0.022196,-0.019160,0.483761,0.367607,0.348492,0.325549,0.279126,0.450982,0.097346,0.849142,0.827179,0.797022,0.727436,0.974998,0.129976,0.770801,0.771060,0.770328,0.747134,0.796289,0.024013,-1.398640,nan,-1.553064,nan,nan,1.340489,0.29,757,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_-0.7854_37_1,-0.019838,0.021226,0.609823,0.200471,0.190043,0.176142,0.149773,0.248187,0.057790,1.046405,1.010258,0.958640,0.807832,1.293295,0.249817,0.182353,0.185117,0.212729,0.068324,0.285601,0.099605,-0.790085,nan,-0.973536,nan,nan,0.666041,0.4,200,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_-0.7854_39_0,0.022196,0.021226,0.508581,0.137681,0.128881,0.123148,0.102657,0.165972,0.045607,1.080762,1.093294,1.161999,0.817342,1.339397,0.237977,0.210656,0.216646,0.235643,0.105122,0.310086,0.098668,-0.871334,nan,-0.986368,nan,nan,0.571501,0.32,208,175,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_-1.5708_19_1,0.022196,0.021226,0.504393,0.241455,0.222733,0.200738,0.174286,0.311583,0.075763,0.795263,0.748980,0.657965,0.593697,1.014428,0.216372,0.315401,0.325312,0.345806,0.211873,0.419452,0.106596,0.082273,nan,1.423050,nan,nan,1.309425,0.32,224,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_-1.5708_20_0,0.022196,0.021226,0.537197,0.244445,0.221295,0.197695,0.165723,0.325329,0.089824,0.818673,0.761066,0.666793,0.593064,1.066515,0.239115,0.260747,0.272309,0.290250,0.151646,0.361725,0.103227,1.122259,nan,1.406427,nan,nan,1.071150,0.35,198,171,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_0.0000_14_1,-0.019838,-0.020847,0.509849,0.130273,0.124680,0.116831,0.101191,0.159037,0.032378,1.004604,0.986605,0.927523,0.760556,1.253856,0.227890,0.136601,0.124854,0.073641,0.039509,0.234647,0.091090,-0.106153,nan,-0.136167,nan,nan,0.576371,0.33,187,172,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_0.0000_25_0,-0.019838,-0.020847,0.550120,0.306476,0.292409,0.276092,0.213627,0.397977,0.095785,0.740961,0.691140,0.651899,0.604557,0.879784,0.170311,0.257930,0.265725,0.277134,0.160625,0.352885,0.096910,0.201671,nan,0.211369,nan,nan,0.254369,0.35,207,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_0.7854_17_1,0.022196,0.021226,0.511797,0.297768,0.286830,0.261311,0.218181,0.380152,0.080480,0.675548,0.645713,0.605775,0.565971,0.788209,0.125344,0.164680,0.163245,0.163428,0.062164,0.264494,0.092029,0.708873,nan,1.141264,nan,nan,0.972276,0.32,193,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_0.7854_25_0,0.022196,0.021226,0.693899,0.250691,0.233399,0.211116,0.179784,0.322806,0.077515,0.942010,0.895848,0.815850,0.697007,1.191476,0.255155,0.252129,0.258565,0.274401,0.147308,0.354070,0.101306,0.828138,nan,0.849653,nan,nan,0.266558,0.45,223,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_1.5708_10_1,0.022196,0.021226,0.537099,0.188125,0.172859,0.162042,0.135936,0.234611,0.065040,0.908012,0.868329,0.792982,0.672671,1.143357,0.235236,0.147461,0.135104,0.085149,0.040434,0.256529,0.100303,-0.498310,nan,-1.224095,nan,nan,1.046267,0.35,175,168,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.2000_1.5708_28_0,-0.019838,-0.019160,0.626995,0.297571,0.282382,0.256420,0.214161,0.385207,0.088703,0.847702,0.825550,0.792560,0.648071,1.034677,0.199918,0.357710,0.366484,0.382253,0.273491,0.443575,0.088403,1.136685,nan,1.349042,nan,nan,1.078897,0.41,266,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_-0.7854_27_1,0.022196,0.021226,0.558623,0.336276,0.327006,0.306601,0.243330,0.435171,0.094796,0.682060,0.645317,0.611908,0.567036,0.792204,0.139395,0.309916,0.318848,0.328872,0.224186,0.397043,0.089862,-0.938440,nan,-0.989545,nan,nan,0.407844,0.37,222,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_-0.7854_29_0,0.022196,0.021226,0.493514,0.213526,0.201285,0.184855,0.151975,0.272674,0.067742,0.773848,0.742737,0.699144,0.623477,0.926481,0.163957,0.262620,0.265311,0.267481,0.171840,0.356497,0.093717,-0.729289,nan,-0.734525,nan,nan,0.218441,0.3,221,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_-1.5708_10_0,0.022196,0.061612,0.478720,0.199677,0.189927,0.179536,0.152685,0.245124,0.052638,0.797024,0.777080,0.733177,0.636976,0.953586,0.164768,0.421552,0.426158,0.429229,0.346671,0.496708,0.075284,1.284176,nan,1.398488,nan,nan,0.992855,0.29,285,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_-1.5708_24_1,0.022196,-0.019160,0.502055,0.262949,0.246158,0.226135,0.195269,0.325156,0.079435,1.076040,1.068219,1.055473,0.854118,1.291061,0.205263,0.503623,0.509042,0.516300,0.438194,0.568001,0.066030,0.997219,nan,1.513838,nan,nan,1.327419,0.31,337,176,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_0.0000_32_0,0.022196,0.021226,0.528234,0.164757,0.159058,0.149025,0.121192,0.206491,0.045935,0.864059,0.819114,0.747385,0.656409,1.085606,0.219121,0.239223,0.246265,0.270835,0.122740,0.349547,0.106990,-0.035730,nan,-0.024662,nan,nan,0.322103,0.33,215,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_0.0000_33_1,0.022196,0.021226,0.517229,0.147372,0.143149,0.138280,0.116447,0.177016,0.032443,1.052133,1.043728,1.019118,0.794367,1.314236,0.235367,0.291961,0.298879,0.313464,0.186842,0.395809,0.104843,-0.014332,nan,-0.020524,nan,nan,0.230232,0.33,241,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_0.7854_14_1,0.022196,0.021226,0.532034,0.206466,0.197807,0.186509,0.155262,0.253128,0.057167,0.976525,0.952789,0.932159,0.781579,1.167525,0.198099,0.361177,0.369635,0.387373,0.255391,0.462499,0.102995,0.987279,nan,1.077536,nan,nan,0.660164,0.35,251,171,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_0.7854_21_0,0.022196,-0.019160,0.516904,0.135300,0.129405,0.121969,0.100451,0.170483,0.038208,0.999107,0.979475,0.923660,0.775160,1.232967,0.216549,0.278488,0.288466,0.309173,0.178826,0.375930,0.099039,0.794906,nan,0.847596,nan,nan,0.281861,0.32,231,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_1.5708_20_0,0.022196,0.021226,0.542010,0.285199,0.264614,0.241286,0.205112,0.368967,0.089839,0.836990,0.802382,0.751435,0.661588,1.017568,0.186029,0.425501,0.428463,0.431514,0.357615,0.492061,0.067944,0.844766,nan,1.484950,nan,nan,1.316171,0.35,275,173,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.3500_1.5708_39_1,0.022196,-0.020847,0.524880,0.259149,0.240860,0.222590,0.189081,0.340857,0.075836,0.700573,0.672240,0.609136,0.554981,0.845086,0.155301,0.299041,0.301290,0.310367,0.211602,0.385263,0.087876,1.308544,nan,1.433494,nan,nan,0.992683,0.33,236,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_-0.7854_18_0,-0.019838,0.021226,0.472258,0.149822,0.146955,0.146207,0.112748,0.183716,0.034264,0.901259,0.880645,0.844236,0.716868,1.093457,0.184924,0.391571,0.447138,0.467732,0.261383,0.519566,0.166405,-0.636092,nan,-0.798580,nan,nan,0.694362,0.28,288,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_-0.7854_23_1,0.022196,-0.020847,0.518786,0.259722,0.246622,0.234207,0.187152,0.327798,0.075125,0.755368,0.730720,0.699828,0.614585,0.892697,0.148476,0.449895,0.456845,0.466216,0.382486,0.515564,0.067829,-0.845268,nan,-0.884276,nan,nan,0.424827,0.32,307,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_-1.5708_32_1,0.022196,0.021226,0.445719,0.197858,0.189968,0.182177,0.155834,0.240165,0.046533,1.045470,1.049144,1.053255,0.871596,1.219667,0.159490,0.561673,0.563808,0.561840,0.509886,0.614055,0.050712,1.009420,nan,1.486089,nan,nan,1.330084,0.26,410,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_-1.5708_33_0,0.022196,0.021226,0.496502,0.290788,0.270435,0.250671,0.209486,0.382552,0.090388,0.802974,0.770550,0.726701,0.635092,0.975017,0.173314,0.564047,0.565493,0.564607,0.519278,0.612253,0.048391,-1.283232,nan,-1.499837,nan,nan,1.259612,0.31,377,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_0.0000_21_0,0.022196,0.021226,0.422664,0.131962,0.126618,0.116267,0.099543,0.161663,0.035332,0.767677,0.740259,0.697449,0.607122,0.936243,0.164590,0.292658,0.300292,0.310501,0.202502,0.383222,0.093392,-0.014708,nan,-0.025600,nan,nan,0.209184,0.24,232,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_0.0000_23_1,0.022196,0.021226,0.524968,0.267053,0.251584,0.233375,0.196420,0.337950,0.076997,0.710838,0.696692,0.678863,0.608550,0.806430,0.110482,0.437837,0.441541,0.447132,0.376721,0.501276,0.064222,0.129541,nan,0.132878,nan,nan,0.091456,0.33,303,178,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_0.7854_19_0,0.022196,-0.019160,0.491487,0.252534,0.234484,0.217353,0.184181,0.321699,0.080318,0.697585,0.680837,0.642825,0.567031,0.827999,0.135441,0.387613,0.442804,0.463978,0.125624,0.513660,0.164586,0.611948,nan,0.798758,nan,nan,0.718640,0.29,288,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_0.7854_22_1,0.022196,0.021226,0.531071,0.207721,0.201267,0.193974,0.152430,0.260509,0.057292,0.758058,0.736848,0.708077,0.614650,0.907447,0.155494,0.401862,0.467864,0.494176,0.179022,0.537257,0.168917,0.660337,nan,0.940233,nan,nan,0.869559,0.33,285,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_1.5708_20_0,0.022196,0.021226,0.501185,0.204673,0.199547,0.198084,0.155884,0.246845,0.050975,0.868545,0.845536,0.812288,0.702552,1.034960,0.171623,0.544046,0.545901,0.545962,0.490459,0.597148,0.052329,-1.309282,nan,-1.526042,nan,nan,1.259024,0.31,377,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.5000_1.5708_39_1,0.022196,0.021226,0.475668,0.168701,0.163629,0.156921,0.127866,0.206586,0.044629,1.055025,1.052135,1.011911,0.841471,1.287261,0.200404,0.543783,0.551854,0.565319,0.480990,0.607241,0.065269,-1.480480,nan,-1.504340,nan,nan,0.773876,0.28,386,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_-0.7854_17_1,0.022196,0.019539,0.489419,0.214029,0.206192,0.198211,0.165338,0.260300,0.055043,0.915431,0.913943,0.940559,0.757478,1.062384,0.159747,0.598540,0.601177,0.609833,0.545110,0.647195,0.047771,-0.735002,nan,-0.815567,nan,nan,0.584771,0.3,422,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_-0.7854_35_0,0.022196,-0.020847,0.499227,0.134137,0.130662,0.126368,0.109294,0.159614,0.027009,0.990297,0.985915,0.970011,0.782625,1.221859,0.223430,0.502035,0.549919,0.563234,0.476109,0.602253,0.165334,-0.775516,nan,-0.868623,nan,nan,0.559494,0.3,360,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_-1.5708_20_0,0.022196,0.021226,0.466387,0.288936,0.266543,0.247803,0.209370,0.371945,0.088841,0.741736,0.726387,0.722122,0.602165,0.865016,0.139646,0.606991,0.608206,0.608014,0.561173,0.651819,0.044259,1.190640,nan,1.520568,nan,nan,1.336493,0.27,451,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_-1.5708_26_1,0.022196,0.021226,0.499354,0.174413,0.169703,0.161465,0.141534,0.205778,0.036028,0.928770,0.914126,0.904691,0.764376,1.086625,0.171668,0.621671,0.622621,0.623371,0.580713,0.663161,0.041828,-1.358195,nan,-1.517844,nan,nan,1.262014,0.31,449,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_0.0000_23_1,0.062582,-0.019160,0.459545,0.322663,0.311381,0.294022,0.227830,0.418993,0.093045,0.700425,0.670687,0.640598,0.596426,0.809179,0.121377,0.571352,0.571900,0.572665,0.525707,0.617979,0.046002,-0.026683,nan,-0.029680,nan,nan,0.053774,0.27,397,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth_1/0.7525_0.6500_0.0000_39_0,-0.019838,-0.020847,0.428677,0.176439,0.169666,0.160566,0.136972,0.214465,0.043749,0.894987,0.880230,0.837827,0.727981,1.078014,0.164811,0.605799,0.608477,0.611068,0.563291,0.649279,0.044602,-0.051558,nan,-0.055524,nan,nan,0.052366,0.25,427,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
