#
# [ASteCA v0.4.3-dev]
#
# Created:  [2022-06-12 14:52:54]
# Modified: [2022-06-12 20:15:15]
#
# NAME     : Cluster's name
# c_x      : x center coordinate
# c_y      : y center coordinate
# r_cl     : radius
# r_c      : Core radius (King profile)
# r_t      : Tidal radius (King profile)
# ell      : Ellipticity
# theta    : Rotation angle
# CI       : Contamination index
# n_memb_k : Number of members obtained integrating the fitted King profile
# n_memb   : Number of members assuming a uniform background
# a_f      : Fraction of cluster's area that is present in frame
#
# Parameter values are in the sense: mean, median, mode, 16th percentile,
# 84th percentile, and STDDEV.
#
# M  : total initial mass
# z  : metallicity
# a  : log(age)
# bf : binary fraction
# B  : beta
# Av : Visual absorption
# DR : differential reddening
# Rv : ratio of total to selective absorption
# dm : distance modulus
#
NAME,c_x,c_y,r_cl,r_c_mean,r_c_median,r_c_mode,r_c_16th,r_c_84th,r_c_std,r_t_mean,r_t_median,r_t_mode,r_t_16th,r_t_84th,r_t_std,ell_mean,ell_median,ell_mode,ell_16th,ell_84th,ell_std,theta_mean,theta_median,theta_mode,theta_16th,theta_84th,theta_std,CI,n_memb_k,n_memb,a_f,M_mean,M_median,M_mode,M_16th,M_84th,M_std,z_mean,z_median,z_mode,z_16th,z_84th,z_std,a_mean,a_median,a_mode,a_16th,a_84th,a_std,bf_mean,bf_median,bf_mode,bf_16th,bf_84th,bf_std,B_mean,B_median,B_mode,B_16th,B_84th,B_std,Av_mean,Av_median,Av_mode,Av_16th,Av_84th,Av_std,DR_mean,DR_median,DR_mode,DR_16th,DR_84th,DR_std,Rv_mean,Rv_median,Rv_mode,Rv_16th,Rv_84th,Rv_std,dm_mean,dm_median,dm_mode,dm_16th,dm_84th,dm_std
KP_synth/0.7525_0.8000_-1.5708_35_1,-0.021701,0.021055,0.364152,0.208084,0.201959,0.191181,0.164606,0.247981,0.047523,0.700746,0.686937,0.671760,0.610846,0.791264,0.093873,0.674181,0.676468,0.679805,0.641029,0.708530,0.034332,1.296965,nan,1.551401,nan,nan,1.338499,0.19,526,179,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_0.0000_21_1,-0.021701,-0.021000,0.465488,0.292365,0.278554,0.261842,0.220782,0.360117,0.078819,0.794959,0.778246,0.759189,0.685158,0.907263,0.114509,0.803972,0.804614,0.806421,0.785764,0.821775,0.017947,0.024748,nan,0.023121,nan,nan,0.021077,0.26,937,192,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_0.0000_39_0,-0.021701,-0.021000,0.450380,0.192529,0.187590,0.181211,0.153159,0.231679,0.040683,0.911070,0.899067,0.883507,0.795883,1.027207,0.121618,0.747262,0.748157,0.749644,0.722642,0.772585,0.025473,0.015816,nan,0.017787,nan,nan,0.027777,0.25,729,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_0.7854_24_1,-0.021701,-0.021000,0.468060,0.177972,0.175194,0.172846,0.143452,0.212619,0.038121,0.815703,0.805266,0.781293,0.706497,0.940813,0.111627,0.770379,0.775033,0.777672,0.749128,0.796929,0.030804,0.751704,nan,0.789197,nan,nan,0.412007,0.27,796,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_0.7854_43_0,-0.021701,-0.021000,0.420797,0.202270,0.186993,0.180788,0.150623,0.240804,0.066112,0.891946,0.893901,0.882638,0.720097,1.086609,0.194048,0.702048,0.767725,0.775620,0.711964,0.794449,0.170549,0.606403,nan,0.754311,nan,nan,0.695700,0.23,590,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_1.5708_41_0,-0.021701,-0.021000,0.389700,0.249202,0.174475,0.168587,0.134926,0.235583,0.244677,0.885721,0.849928,0.811534,0.737309,1.080302,0.152429,0.686220,0.702113,0.703830,0.655484,0.743659,0.110459,-1.519067,nan,-1.553992,nan,nan,0.892292,0.2,461,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.7525_0.8000_1.5708_41_1,-0.021701,0.021055,0.402330,0.154472,0.151685,0.148240,0.126732,0.180804,0.029087,0.981559,0.981794,0.963004,0.857133,1.111960,0.117000,0.743284,0.745110,0.748688,0.714766,0.772014,0.029055,1.491101,nan,1.547893,nan,nan,1.182466,0.23,666,174,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_-0.7854_22_0,-0.021701,0.021055,0.457112,0.130420,0.124090,0.118057,0.101825,0.158251,0.032380,0.719990,0.707190,0.685407,0.592315,0.845214,0.132670,0.156635,0.153270,0.156082,0.053600,0.255722,0.092202,-0.583969,nan,-0.707119,nan,nan,0.500286,0.27,201,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_-0.7854_26_1,-0.020052,-0.021000,0.471581,0.106554,0.103563,0.100646,0.086422,0.125658,0.022673,0.838221,0.812155,0.778898,0.681911,1.004157,0.168907,0.103697,0.091602,0.051374,0.027842,0.176772,0.073726,-0.103930,nan,-0.249207,nan,nan,0.762345,0.28,186,177,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_-1.5708_30_0,-0.021701,-0.021000,0.421702,0.118981,0.115413,0.108008,0.094701,0.142991,0.025594,0.670918,0.655077,0.625033,0.541062,0.806492,0.135553,0.102133,0.094634,0.060913,0.031101,0.168724,0.068103,-0.105325,nan,-1.067057,nan,nan,0.929240,0.24,191,181,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_-1.5708_41_1,-0.021701,-0.021000,0.437365,0.148912,0.140191,0.128878,0.107637,0.190308,0.045739,0.654111,0.632785,0.591429,0.517841,0.786892,0.145052,0.097373,0.084134,0.049711,0.026702,0.173871,0.069832,0.302126,nan,1.005438,nan,nan,0.934856,0.25,185,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_0.0000_21_0,-0.021701,-0.021000,0.419730,0.119636,0.116811,0.112726,0.097187,0.141492,0.023565,0.691883,0.677313,0.649906,0.581454,0.800915,0.115726,0.209629,0.214289,0.226468,0.114638,0.300491,0.089735,0.099580,nan,0.130218,nan,nan,0.325596,0.23,226,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_0.0000_37_1,-0.021701,-0.021000,0.448426,0.149577,0.143437,0.136581,0.114177,0.183793,0.038742,0.697248,0.679670,0.652735,0.556846,0.836014,0.141288,0.164865,0.162395,0.160461,0.057739,0.266618,0.094181,0.082601,nan,0.087224,nan,nan,0.412309,0.26,208,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_0.7854_23_1,-0.021701,0.021055,0.449126,0.126854,0.123626,0.117803,0.099924,0.153433,0.028080,0.781875,0.763916,0.745280,0.634386,0.923809,0.154015,0.206041,0.209343,0.218478,0.107148,0.299383,0.093204,0.556526,nan,0.587405,nan,nan,0.365076,0.26,221,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_0.7854_44_0,-0.021701,0.021055,0.443567,0.137746,0.129771,0.121205,0.103468,0.172326,0.039869,0.655347,0.634903,0.602835,0.502000,0.806451,0.155581,0.123182,0.111672,0.070475,0.035632,0.210650,0.082436,0.312027,nan,0.531750,nan,nan,0.663794,0.26,192,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_1.5708_31_1,-0.021701,-0.021000,0.504540,0.127549,0.124257,0.121622,0.105497,0.148885,0.023975,0.857693,0.835896,0.786341,0.687437,1.026697,0.172241,0.203972,0.204907,0.213332,0.099816,0.305223,0.097308,1.121845,nan,1.285751,nan,nan,0.808541,0.3,223,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.2000_1.5708_48_0,-0.021701,0.021055,0.453394,0.106074,0.103977,0.100815,0.086361,0.124771,0.020665,0.792477,0.770914,0.736568,0.644682,0.941126,0.155236,0.099704,0.090143,0.044185,0.024668,0.174456,0.070830,-0.359658,nan,-0.766873,nan,nan,0.777712,0.26,198,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_-0.7854_26_1,-0.021701,0.021055,0.418994,0.143360,0.135625,0.126018,0.107430,0.179934,0.039645,0.722348,0.704177,0.679917,0.580864,0.864931,0.145795,0.323227,0.330359,0.339120,0.241640,0.406242,0.085941,-0.847393,nan,-0.851907,nan,nan,0.169193,0.23,250,182,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_-0.7854_28_0,-0.021701,0.021055,0.427452,0.116166,0.112632,0.108252,0.091224,0.139857,0.025917,0.672596,0.658160,0.643544,0.553936,0.785513,0.121607,0.332480,0.342311,0.346878,0.262672,0.414206,0.091857,-0.703954,nan,-0.731363,nan,nan,0.352624,0.23,272,191,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_-1.5708_45_0,-0.021701,0.021055,0.383160,0.093668,0.089377,0.084778,0.074056,0.113415,0.022485,0.727389,0.708715,0.667118,0.588996,0.875522,0.143477,0.222587,0.227709,0.246169,0.115053,0.324387,0.100305,-1.137859,nan,-1.282047,nan,nan,0.719158,0.21,205,172,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_-1.5708_48_1,-0.021701,0.021055,0.440654,0.137968,0.132682,0.122427,0.107400,0.166799,0.033894,0.806506,0.791531,0.759260,0.665066,0.953698,0.147779,0.271985,0.280052,0.292564,0.186316,0.355109,0.086119,-1.089237,nan,-1.448175,nan,nan,1.154854,0.25,240,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_0.0000_23_1,-0.021701,-0.021000,0.439565,0.150792,0.146392,0.141168,0.118051,0.180801,0.034957,0.831325,0.809718,0.764651,0.682612,0.986650,0.154416,0.371537,0.376178,0.382943,0.301570,0.442570,0.071519,-0.061857,nan,-0.058727,nan,nan,0.136501,0.25,280,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_0.0000_39_0,-0.021701,-0.021000,0.430849,0.099294,0.096598,0.093142,0.080016,0.118871,0.020389,0.751146,0.734317,0.707735,0.616198,0.884901,0.138873,0.200224,0.203064,0.211154,0.102028,0.294839,0.092047,0.082547,nan,0.092509,nan,nan,0.319213,0.24,223,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_0.7854_29_0,-0.021701,-0.021000,0.504549,0.093761,0.092523,0.092613,0.074823,0.110813,0.018651,1.131510,1.135710,1.133783,0.933062,1.342960,0.194527,0.410774,0.449421,0.465153,0.335318,0.517791,0.142651,0.678048,nan,0.808409,nan,nan,0.601779,0.31,308,184,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_0.7854_38_1,-0.021701,0.021055,0.429100,0.153159,0.142175,0.134339,0.117210,0.180803,0.048347,0.710642,0.703582,0.693878,0.573489,0.843711,0.141176,0.326154,0.330535,0.341649,0.249787,0.404986,0.081303,0.847914,nan,0.881824,nan,nan,0.324594,0.24,261,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_1.5708_23_1,-0.021701,0.019397,0.407158,0.139597,0.131258,0.122455,0.104550,0.170968,0.042718,0.774291,0.754037,0.716872,0.629003,0.926786,0.150962,0.340017,0.339069,0.338994,0.268867,0.411650,0.070143,-1.361536,nan,-1.481550,nan,nan,0.989555,0.22,258,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.3500_1.5708_35_0,-0.021701,0.021055,0.451633,0.189150,0.174865,0.162481,0.140443,0.236829,0.060024,0.639272,0.628527,0.618495,0.527668,0.746424,0.112265,0.243553,0.253016,0.266346,0.150291,0.332019,0.091059,-0.793721,nan,-1.243685,nan,nan,1.129081,0.26,234,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_-0.7854_38_0,-0.021701,-0.021000,0.435126,0.169917,0.160998,0.151713,0.131783,0.207893,0.043676,0.635035,0.624537,0.608472,0.523618,0.747772,0.115154,0.438913,0.441131,0.445247,0.383097,0.493758,0.056556,-0.758660,nan,-0.765455,nan,nan,0.099712,0.24,316,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_-0.7854_42_1,-0.021701,0.021055,0.401694,0.111757,0.108749,0.104243,0.090213,0.134165,0.022748,0.752263,0.735172,0.702665,0.620379,0.888147,0.133990,0.491763,0.494033,0.496106,0.439534,0.545735,0.054785,-0.612581,nan,-0.624101,nan,nan,0.076695,0.22,346,185,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_-1.5708_20_1,-0.021701,-0.021000,0.425644,0.132465,0.129798,0.122637,0.107688,0.156884,0.026787,0.835689,0.820840,0.795819,0.710167,0.967922,0.129027,0.478291,0.486618,0.497852,0.415347,0.538835,0.062435,-1.256875,nan,-1.513475,nan,nan,1.256509,0.23,349,189,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_-1.5708_27_0,-0.021701,0.019397,0.388517,0.109827,0.106633,0.100601,0.089312,0.130300,0.021445,0.818746,0.808556,0.784335,0.687473,0.955149,0.132959,0.393295,0.396515,0.401837,0.323125,0.459996,0.070107,-1.233337,nan,-1.449185,nan,nan,1.172913,0.2,295,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_0.0000_27_1,-0.021701,0.021055,0.450083,0.144177,0.142137,0.138247,0.119099,0.169232,0.025127,0.888216,0.868508,0.838215,0.750008,1.033479,0.146895,0.527951,0.531145,0.538685,0.471895,0.582985,0.056278,-0.026170,nan,-0.023845,nan,nan,0.067619,0.26,373,183,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_0.0000_40_0,0.020345,-0.021000,0.392194,0.102549,0.100534,0.098383,0.083783,0.121004,0.019631,0.799844,0.785942,0.762359,0.663690,0.941701,0.136639,0.460122,0.462495,0.465635,0.402526,0.517968,0.057848,-0.061967,nan,-0.057834,nan,nan,0.097016,0.21,332,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_0.7854_29_0,-0.020052,0.021055,0.407912,0.151508,0.146003,0.137507,0.116923,0.184144,0.036100,0.709434,0.692852,0.667631,0.570306,0.851690,0.140764,0.445555,0.455211,0.459993,0.382354,0.518476,0.078511,0.632215,nan,0.677879,nan,nan,0.401571,0.22,320,188,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_0.7854_48_1,-0.021701,0.019397,0.376125,0.114631,0.111632,0.107482,0.093504,0.135432,0.022665,0.762219,0.751634,0.731421,0.622888,0.903480,0.135521,0.395911,0.397494,0.399001,0.328157,0.463706,0.069275,0.673832,nan,0.683496,nan,nan,0.111040,0.19,297,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_1.5708_23_1,-0.021701,-0.021000,0.414582,0.110733,0.108046,0.104719,0.091944,0.129211,0.020583,0.768156,0.757694,0.734041,0.642908,0.900233,0.129787,0.385528,0.390316,0.399577,0.313243,0.459295,0.075409,1.362007,nan,1.492222,nan,nan,1.088420,0.23,282,180,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.5000_1.5708_28_0,-0.021701,0.021055,0.385263,0.153571,0.146532,0.139070,0.118144,0.189413,0.038701,0.639084,0.627833,0.609814,0.535478,0.740910,0.108131,0.352847,0.357160,0.365206,0.282825,0.422927,0.070331,-1.351210,nan,-1.448848,nan,nan,0.995188,0.2,273,186,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_-0.7854_26_0,-0.021701,-0.019342,0.361694,0.152135,0.149319,0.144988,0.119637,0.182970,0.033622,0.600700,0.588328,0.563267,0.514691,0.689191,0.090643,0.536434,0.539326,0.545514,0.490162,0.582874,0.047105,-0.720985,nan,-0.716268,nan,nan,0.060904,0.18,394,190,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
KP_synth/0.9900_0.6500_-0.7854_38_1,-0.021701,-0.019342,0.375388,0.113618,0.110873,0.106729,0.090632,0.137917,0.025340,0.735996,0.717869,0.687309,0.621703,0.855947,0.116590,0.528017,0.543448,0.550330,0.488549,0.588773,0.084826,-0.753577,nan,-0.793267,nan,nan,0.412999,0.19,377,187,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
